Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation County,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation Location,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA
1372505957,GWR2112,NY,PAS,04/24/2015,14,SDN,CHEVR,P,0,0,0,01/01/20170225 12:00:00 PM,123,123,939528,0123,0000,0923A,,R,O,,C/O EYLAND ST,LUTEN AVE,01/05/0001 12:00:00 PM,408,J3,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,,,,,,,,,
7144082164,GKJ5056,NY,PAS,07/07/2014,38,SUBN,LINCO,T,28990,12990,13040,01/01/20150819 12:00:00 PM,112,112,359580,T401,R,0217P,,Q,F,63-26,Austin St,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,1998,,0,55-P,38-Failure to Display Muni Rec,,,,,,,,,,,
7162279715,EBZ6520,NY,PAS,06/23/2015,38,4DSD,BUICK,T,22550,33990,48200,01/01/20151018 12:00:00 PM,120,120,362223,T303,E,0307P,,R,F,55,Central Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,WHITE,,2002,,0,01-P,38-Failure to Display Muni Rec,,,,,,,,,,,
7980774826,GXR1832,NY,PAS,06/23/2015,37,4DSD,BMW,T,24190,49690,18040,01/01/20170503 12:00:00 PM,103,103,361881,T402,D,1229P,1221P,Q,O,88-09,163rd St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0900A,0400P,GY,,2007,408-1959,0,04 4,37-Expired Muni Meter,,,,,,,,,,,
7575453805,GLP2039,NY,PAS,06/30/2015,21,4DSD,BUICK,T,24970,18140,51090,01/01/20160119 12:00:00 PM,103,103,355054,T402,L,1156A,,Q,F,9031,178th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,RD,,2010,,0,L 42,21-No Parking (street clean),,,,,,,,,,,
7513518348,FZA4494,NY,PAS,03/06/2015,14,SUBN,FORD,T,38330,0,0,01/01/20160503 12:00:00 PM,0073,73,355624,T301,Y,0410P,,K,I,N,E New York Ave,90ft W/of Rockaway A,01/05/0001 12:00:00 PM,408,c,,YYYYY,0400P,0700P,BK,,2004,,0,SPCL,14-No Standing,,,,,,,,,,,
8009680357,GMR1050,NY,PAS,04/01/2015,21,4DSD,INFIN,T,10230,0,0,01/01/20160225 12:00:00 PM,0062,62,332960,T302,M,0840A,,K,I,S,73rd St,45ft W/of 21st Ave,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2004,,0,W 32,21-No Parking (street clean),,,,,,,,,,,
7331582744,112PEP,FL,PAS,08/11/2014,21,SUBN,HONDA,T,31720,66920,15920,01/01/20150288 12:00:00 PM,0043,43,355598,T202,O,0926A,,BX,O,955,Evergreen Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GREY,,0,,0,A 22,21-No Parking (street clean),,,,,,,,,,,
7636354470,ADH2057,NY,PAS,04/23/2015,14,VAN,FORD,T,19250,10110,10010,01/01/20170510 12:00:00 PM,0023,23,358215,T103,D,0916A,,NY,O,341,E 115th St,,01/05/0001 12:00:00 PM,408,c,,Y,0900A,1200A,RD,,0,,0,27 7,14-No Standing,,,,,,,,,,,
8012709399,FZL7782,NY,PAS,10/30/2014,38,SUBN,FORD,T,37290,40404,40404,01/01/20150630 12:00:00 PM,114,114,358589,T401,I,0419P,,Q,I,,Broadway / 31st Lot,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,BK,,2008,,0,31 4,38-Failure to Display Muni Rec,,,,,,,,,,,
8029961753,0LMTC254,NJ,PAS,03/24/2015,14,LIM,CHEVR,T,18130,0,0,01/01/88888888 12:00:00 PM,0018,18,356552,T106,B,0800A,,NY,I,N,E 57th St,40ft W/of Park Ave,01/05/0001 12:00:00 PM,408,c,,Y,0700A,1000A,BLACK,,0,,0,C 17,14-No Standing,,,,,,,,,,,
7750337052,C77EKB,NJ,PAS,11/14/2014,38,4DSD,BMW,T,77150,28110,28140,01/01/88888888 12:00:00 PM,0047,47,358618,T202,A,1233P,,BX,F,3702,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BLACK,,0,,0,22P,38-Failure to Display Muni Rec,,,,,,,,,,,
7155052887,FLX2393,NY,PAS,05/20/2015,40,SUBN,BMW,T,21490,23170,23200,01/01/20151120 12:00:00 PM,106,106,353179,T402,M,0856A,,Q,F,149-38,122nd St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2011,,5,O 42,40-Fire Hydrant,,,,,,,,,,,
7845163004,GME2587,NY,PAS,09/13/2014,38,SUBN,ME/BE,T,17490,27800,24890,01/01/20151231 12:00:00 PM,0013,13,356525,T102,J,1157A,,NY,O,110,E 25th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0300P,WH,,2014,,0,04 6,38-Failure to Display Muni Rec,,,,,,,,,,,
7933104733,28158MG,NY,COM,02/28/2015,20,VAN,TOYOT,T,20490,0,0,01/01/20160831 12:00:00 PM,0007,7,359606,T101,N,0433P,1200P,NY,I,E,F D R Dr,45ft N/of Cherry St,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BK,,2014,,0,95 1,20-No Parking (Com Plate),,,,,,,,,,,
7167955310,FYD7327,NY,PAS,08/14/2014,71,SUBN,BMW,T,70291,35070,47524,01/01/20160522 12:00:00 PM,121,121,353427,T303,A,0925A,,R,F,7,Shale St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2013,,0,08-A,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7565899367,GMZ5069,NY,PAS,09/12/2014,38,4DSD,TOYOT,T,76950,18520,35820,01/01/20160529 12:00:00 PM,0043,43,361106,T202,E,0632P,,BX,F,2245,Westchester Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,TN,,1999,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7096266410,GPC6995,NY,PAS,07/02/2014,38,SUBN,ROVER,T,45190,12740,46190,01/01/20160630 12:00:00 PM,104,104,357757,T401,J,0442P,,Q,F,61-16,Flushing Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2014,,0,62-A,38-Failure to Display Muni Rec,,,,,,,,,,,
7399088615,FMP2096,NY,PAS,08/08/2014,71,SUBN,BMW,T,34050,33390,10065,01/01/20150720 12:00:00 PM,0006,6,358600,T105,C,0826P,,NY,F,446,W 14th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,SILVE,,2008,,0,004,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7981061064,GJC4888,NY,PAS,10/31/2014,21,4DSD,CHRYS,T,5680,6530,6630,01/01/20150731 12:00:00 PM,0078,78,345534,T302,Q,1157A,,K,F,524,6th Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,BL,,2006,,0,J 32,21-No Parking (street clean),,,,,,,,,,,
7071890055,4XEF528,CA,PAS,03/18/2015,21,4DSD,NISSA,T,41051,38210,38250,01/01/20150488 12:00:00 PM,0069,69,354174,T302,L,0847A,,K,F,10517,Flatlands 2nd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,WHITE,,0,,0,T 32,21-No Parking (street clean),,,,,,,,,,,
1376600493,33864JU,NY,COM,11/25/2014,46,VAN,CHEVR,P,67530,14630,14680,01/01/88888888 12:00:00 PM,0061,61,929395,0061,0000,0942A,,K,F,2600,OCEAN AVE,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WT,0,2002,-,0,,,,,,,,,,,,,
7065000230,PRZ5528,MN,PAS,09/30/2014,69,DELV,FRUEH,T,34630,10610,10810,01/01/20150288 12:00:00 PM,0018,18,353486,T106,A,0447A,,NY,F,250,W 43rd St,,01/05/0001 12:00:00 PM,408,h1,,Y,,,WHITE,,0,,0,D 17,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7720641723,EDV7053,NY,PAS,10/28/2014,21,SUBN,LEXUS,T,9030,6880,32600,01/01/20160110 12:00:00 PM,0066,66,357744,T302,K,0836A,,K,F,1833,49th St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,BK,,2014,,0,06 3,21-No Parking (street clean),,,,,,,,,,,
7827512690,91RZ15,NY,MOT,09/05/2014,31,MCY,NS/OT,T,17790,27790,24890,01/01/88888888 12:00:00 PM,0014,14,341240,T106,M,1154A,,NY,O,110,E 40th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0700A,0700P,WHITE,,0,,0,69 6,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
7075127305,95425MD,NY,COM,04/01/2015,20,VAN,ISUZU,T,26790,12810,14010,01/01/88888888 12:00:00 PM,0005,5,356512,T105,E,0221P,0130P,NY,F,63,Mott St,,01/01/20150401 12:00:00 PM,408,d,,YYYYYYY,,,BROWN,,2014,,0,078,20-No Parking (Com Plate),,,,,,,,,,,
7019755033,FJF6905,NY,PAS,12/29/2014,38,SUBN,NISSA,T,77150,14820,9320,01/01/20150325 12:00:00 PM,0049,49,361088,T202,C,0606P,,BX,F,2853,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,OTHER,,2014,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7019755033,FJF6905,NY,PAS,12/29/2014,38,SUBN,NISSA,T,77150,14820,9320,01/01/20150325 12:00:00 PM,0049,49,361088,T202,C,0606P,,BX,F,2853,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,OTHER,,2014,,0,12P,38-Failure to Display Muni Rec,,,,,,,,,,,
7977494840,GEA4212,NY,PAS,05/06/2015,71,SUBN,CHRYS,T,8590,24040,24090,01/01/20170312 12:00:00 PM,109,109,358926,T401,P,1109A,,Q,F,160-14,35th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2012,,0,05 4,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7097197031,EYD9845,NY,PAS,01/13/2015,21,4DSD,CHEVR,T,36880,14030,14080,01/01/20160401 12:00:00 PM,0063,63,357095,T302,G,1124A,,K,F,1321,E 46th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1100A,1230A,RD,,2002,,0,11 3,21-No Parking (street clean),,,,,,,,,,,
7097197031,EYD9845,NY,PAS,01/13/2015,21,4DSD,CHEVR,T,36880,14030,14080,01/01/20160401 12:00:00 PM,0063,63,357095,T302,G,1124A,,K,F,1321,E 46th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1100A,1230A,RD,,2002,,0,11 3,21-No Parking (street clean),,,,,,,,,,,
7067813104,JMA0339,PA,PAS,07/15/2014,21,4DSD,HONDA,T,0,0,0,01/01/20150188 12:00:00 PM,0040,40,352093,T201,N,0845A,,BX,I,S,E 145th St,10ft W/of Brook Ave,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GOLD,,0,,0,J 21,21-No Parking (street clean),,,,,,,,,,,
1374753154,DBK6760,NY,PAS,12/24/2014,21,SUBN,ME/BE,S,32530,57030,55430,01/01/20161016 12:00:00 PM,0090,0,867970,KN01,0000,0837A,,K,F,81,DEVOE ST,,01/05/0001 12:00:00 PM,408,D1,,BBYBBBB,0830A,1000A,BLACK,0,2011,-,0,,,,,,,,,,,,,
1374753154,DBK6760,NY,PAS,12/24/2014,21,SUBN,ME/BE,S,32530,57030,55430,01/01/20161016 12:00:00 PM,0090,0,867970,KN01,0000,0837A,,K,F,81,DEVOE ST,,01/05/0001 12:00:00 PM,408,D1,,BBYBBBB,0830A,1000A,BLACK,0,2011,-,0,,,,,,,,,,,,,
1373173907,29017MB,NY,COM,12/01/2014,78,VAN,CHEVR,P,37680,81840,17540,01/01/20160215 12:00:00 PM,0069,69,936320,0069,0000,0025A,,K,F,1159,E 87TH ST,,01/05/0001 12:00:00 PM,408,J7,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,,,,,,,,,
8000340525,GOT1760,NY,SRF,06/01/2015,37,SUBN,TOYOT,T,6380,8680,8730,01/01/20160116 12:00:00 PM,0066,66,362203,T302,K,0124P,1227P,K,F,4224,13th Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0830A,0700P,BK,,2013,349-3065,0,01 3,37-Expired Muni Meter,,,,,,,,,,,
7382285571,GRZ6006,NY,PAS,08/16/2014,20,4DSD,TOYOT,T,73720,27750,27780,01/01/20160807 12:00:00 PM,0052,52,352093,T201,N,1105A,,BX,F,3138,Webster Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BK,,1998,,0,G 21,20A-No Parking (Non-COM),,,,,,,,,,,
1381450696,2314816,ME,PAS,03/13/2015,66,TRAI,BMW,X,42800,8190,8290,01/01/20230228 12:00:00 PM,109,109,932677,0109,0000,0250P,,Q,F,32-15 A,DOWNING ST,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,,,,,,,,,
7622588301,FXY4556,NY,PAS,02/18/2015,31,SUBN,GMC,T,17750,27790,24890,01/01/20160619 12:00:00 PM,0017,17,355145,T106,GP,0152P,,NY,F,123,E 38th St,,01/05/0001 12:00:00 PM,408,l3,,Y,0800A,0700P,BK,,2010,,0,MC 9,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
7097483520,GHH3653,NY,PAS,04/16/2015,21,2DSD,FIAT,T,64290,6490,6590,01/01/20150915 12:00:00 PM,114,114,355659,T401,M,0941A,,Q,F,20-72A,Steinway St,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,BK,,2013,,0,E 41,21-No Parking (street clean),,,,,,,,,,,
7065015385,CTP6904,NY,PAS,04/16/2015,31,SUBN,DODGE,T,34270,10510,10610,01/01/20160130 12:00:00 PM,0010,10,361899,T102,K,0134P,,NY,F,130,W 25th St,,01/05/0001 12:00:00 PM,408,l3,,YYYYY,0800A,0700P,WH,,2007,,0,12 6,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
8031755425,76130JY,NY,COM,04/16/2015,46,DELV,FRUEH,T,13610,35870,35890,01/01/20160430 12:00:00 PM,0024,24,356261,T103,E,0954A,,NY,F,2754,Broadway,,01/05/0001 12:00:00 PM,408,f1,,,,,WH,,2007,,0,45 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7998352978,53269JT,NY,COM,08/15/2014,16,PICK,FORD,T,18250,25390,27790,01/01/20151231 12:00:00 PM,0019,19,356314,T103,H,1250P,1219P,NY,O,51,E 63rd St,,01/05/0001 12:00:00 PM,408,k2,,Y,0700A,0700P,WH,,2008,,0,61 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7069437353,27875MB,NY,COM,01/06/2015,46,PICK,CHEVR,T,13610,35610,35630,01/01/20151031 12:00:00 PM,0024,24,358927,T103,N,0446P,1200P,NY,F,2492,Broadway,,01/01/20150106 12:00:00 PM,408,F1,,,,,WH,,2012,,0,48 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7069437353,27875MB,NY,COM,01/06/2015,46,PICK,CHEVR,T,13610,35610,35630,01/01/20151031 12:00:00 PM,0024,24,358927,T103,N,0446P,1200P,NY,F,2492,Broadway,,01/01/20150106 12:00:00 PM,408,F1,,,,,WH,,2012,,0,48 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7809808564,3C12H,NY,OMT,02/13/2015,38,TAXI,TOYOT,T,10010,18670,18690,01/01/20160228 12:00:00 PM,0019,19,361377,T103,P,0210P,,NY,F,1619,1st Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,YW,,2014,,0,55 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7926381056,GXZ9361,NY,PAS,05/16/2015,38,4DSD,HONDA,T,34770,0,0,01/01/20150604 12:00:00 PM,0018,18,358577,T106,GP,0455P,,NY,I,N,W 50th St,50ft E/of 7th Ave,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1200A,BLACK,,2015,,0,71 6,38-Failure to Display Muni Rec,,,,,,,,,,,
7390660247,55098MB,NY,COM,04/23/2015,38,VAN,FRUEH,T,25390,18350,18370,01/01/88888888 12:00:00 PM,0019,19,355492,T103,O,1012A,,NY,O,818,Madison Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,1000A,0400P,BROWN,,2012,,0,56 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7121142685,FYT5077,NY,PAS,05/07/2015,38,4DSD,HYUND,T,8790,16290,16490,01/01/20160413 12:00:00 PM,110,110,361892,T401,R,0129P,,Q,F,78-09,37th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,1000A,0700P,GY,,2012,,0,23 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7568892566,45051MD,NY,COM,12/23/2014,37,VAN,GMC,T,20390,16310,29890,01/01/20150331 12:00:00 PM,0007,7,361367,T101,F,0125P,1041A,NY,F,101,Essex St,,01/01/20141223 12:00:00 PM,408,h1,,Y,0900A,0700P,WHITE,,2011,102-3054,0,61 1,37-Expired Muni Meter,,,,,,,,,,,
7114698963,DWL1829,NY,PAS,06/02/2015,21,4DSD,TOYOT,T,6090,8040,37290,01/01/20150509 12:00:00 PM,114,114,362206,T401,U,1138A,,Q,F,31-59,14th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1130A,0100P,RED,,2007,,0,28 4,21-No Parking (street clean),,,,,,,,,,,
7077399989,FAY7306,NY,PAS,10/26/2014,16,SUBN,FORD,T,17590,10110,10010,01/01/20160603 12:00:00 PM,0013,13,359592,T102,D,1141A,,NY,O,308,E 30th St,,01/05/0001 12:00:00 PM,408,k2,,YYYYYYY,0500A,0400P,WH,,0,,0,MC 9,16A-No Std (Com Veh) Non-COM,,,,,,,,,,,
7807002682,82407MC,NY,COM,05/14/2015,20,VAN,FORD,T,27790,18150,18170,01/01/20170228 12:00:00 PM,0019,19,345555,T103,D,1051A,1200P,NY,F,485,Park Ave,,01/01/20150514 12:00:00 PM,408,d,,YYYYY,0700A,0700P,WHITE,,2006,,0,52 7,20-No Parking (Com Plate),,,,,,,,,,,
7700378241,BKE1324,NY,PAS,11/10/2014,20,4DSD,TOYOT,T,35180,73030,54050,01/01/20160122 12:00:00 PM,0061,61,357713,T302,O,0142P,,K,F,1702A,E 9th St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,SILVE,,2008,,0,03 3,20A-No Parking (Non-COM),,,,,,,,,,,
7866743009,35853MB,NY,COM,07/10/2014,14,PICK,FORD,T,34930,11010,11720,01/01/20151031 12:00:00 PM,0018,18,355682,T106,M,0719A,,NY,F,518,W 58th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,2004,,0,H 17,14-No Standing,,,,,,,,,,,
7656357245,GRV7669,NY,PAS,11/12/2014,37,4DSD,NISSA,T,37290,16140,16290,01/01/20160613 12:00:00 PM,110,110,359580,T401,R,0220P,0146P,Q,F,77-08,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BL,,2014,441-3079,0,12-P,37-Expired Muni Meter,,,,,,,,,,,
8003439760,GJD7038,NY,PAS,12/15/2014,21,SUBN,HONDA,T,24140,0,0,01/01/20150804 12:00:00 PM,107,107,356551,T402,A,0844A,,Q,I,W,162nd St,10ft S/of Highland A,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2013,,0,04 4,21-No Parking (street clean),,,,,,,,,,,
7297913868,GEW9621,NY,PAS,07/15/2014,38,4DSD,AUDI,T,9520,27240,27270,01/01/20150602 12:00:00 PM,0048,48,361063,T201,F,0408P,,BX,F,2391,Arthur Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,WHITE,,2006,,0,01 2,38-Failure to Display Muni Rec,,,,,,,,,,,
7405148578,GAW7207,NY,PAS,05/18/2015,70,SUBN,DODGE,T,72720,26610,26640,01/01/20150425 12:00:00 PM,0044,44,345182,T201,O,0636A,,BX,F,1055,Walton Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GREY,,2007,,0,Q 21,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7727165980,GMS3249,NY,PAS,08/08/2014,21,4DSD,CHEVR,T,27130,55830,44330,01/01/20160331 12:00:00 PM,0075,75,346199,T301,L,0846A,,K,O,382,Cleveland St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0800A,0930A,WH,,2006,,0,A 31,21-No Parking (street clean),,,,,,,,,,,
7856379730,AG41217,AZ,PAS,06/08/2015,46,VAN,FORD,T,34230,10065,11110,01/01/88880088 12:00:00 PM,0010,10,361380,T102,I,0132P,1200P,NY,O,555,W 23rd St,,01/05/0001 12:00:00 PM,408,F1,,,,,WHITE,,0,,0,A 17,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8016916557,GXT6289,NY,PAS,05/13/2015,38,SUBN,KIA,T,64190,0,0,01/01/20150607 12:00:00 PM,109,109,356560,T401,G,0409P,,Q,I,N,Station Rd,35ft W/of 162nd St,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GREY,,2015,,0,07 4,38-Failure to Display Muni Rec,,,,,,,,,,,
7237129661,GCG1788,NY,PAS,08/05/2014,38,SUBN,TOYOT,T,91180,0,0,01/01/20140927 12:00:00 PM,0060,60,357041,T302,J,0820P,,K,I,W,W 15th St,80ft S/of Surf Ave,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,1200A,WH,,2005,,0,CC2,38-Failure to Display Muni Rec,,,,,,,,,,,
7761482330,VBE2055,VA,PAS,12/13/2014,21,4DSD,NISSA,T,23140,18140,18190,01/01/20160588 12:00:00 PM,103,103,358855,T402,J,0807A,,Q,F,90-19,148th St,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0830A,BLACK,,0,,0,02 4,21-No Parking (street clean),,,,,,,,,,,
7381661251,GJJ4365,NY,PAS,09/11/2014,21,SUBN,JEEP,T,5280,11130,11180,01/01/20150721 12:00:00 PM,0068,68,332073,T302,L,0813A,,K,O,9104,3rd Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0830A,BK,,2014,,0,A 32,21-No Parking (street clean),,,,,,,,,,,
7647029060,30497JA,NY,COM,10/02/2014,69,PICK,TOYOT,T,34310,10510,10610,01/01/20151231 12:00:00 PM,0010,10,356502,T102,H,1227P,,NY,F,99,W 27th St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,WHITE,,2006,,0,14 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7291489246,Y118452,OR,PAS,05/13/2015,14,DELV,FRUEH,T,34670,30550,10810,01/01/88880088 12:00:00 PM,0014,14,361074,T102,F,0848A,,NY,F,239,W 45th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,0,,0,19 6,14-No Standing,,,,,,,,,,,
7307595394,GXX4098,NY,PAS,06/02/2015,21,SUBN,FORD,T,36350,10410,24690,01/01/20170514 12:00:00 PM,0032,32,345560,T103,A,0944A,,NY,F,30,W 129th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0930A,1100A,BK,,2003,,0,CC5,21-No Parking (street clean),,,,,,,,,,,
7732393739,EBP4349,NY,PAS,03/31/2015,70,SUBN,JEEP,T,75330,81050,94630,01/01/20150308 12:00:00 PM,0075,75,354019,T301,M,0949A,,K,F,893,Schenck Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GY,,2002,,0,A 31,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7219324935,DZA1641,NY,PAS,08/05/2014,37,SUBN,MERCU,T,5580,72230,24830,01/01/20151121 12:00:00 PM,0078,78,361031,T302,P,0158P,0141P,K,F,237,5th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GR,,2002,317-9392,0,56 3,37-Expired Muni Meter,,,,,,,,,,,
7624628806,DTD9323,NY,PAS,07/01/2014,71,SUBN,HONDA,T,78935,95030,19530,01/01/20140704 12:00:00 PM,0090,90,356519,T301,D,1214P,,K,O,52,S 11th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,SILVE,,2012,,0,14 3,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7662939261,VF90218,NY,ORG,09/03/2014,37,CONV,BMW,T,25390,18690,18710,01/01/20160227 12:00:00 PM,0019,19,361305,T103,S,0627P,0619P,NY,O,1161,Madison Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2013,127-4627,0,23 7,37-Expired Muni Meter,,,,,,,,,,,
1347525476,D5TR41,FL,PAS,06/10/2015,98,SDN,HYUND,P,46700,54950,18900,01/01/20151231 12:00:00 PM,120,120,936092,0120,0000,0620A,,R,F,56,SCRIBNER AVE,,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,,,,,,,,,
7086120212,38456JU,NY,COM,08/27/2014,16,VAN,FORD,T,32940,15350,44890,01/01/20150831 12:00:00 PM,0001,1,361132,T105,C,0232P,0142P,NY,F,60,Warren St,,01/05/0001 12:00:00 PM,408,k2,,YYYYY,0700A,0600P,WHITE,,2006,,0,082,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
1380857650,DWZ6810,NY,PAS,04/19/2015,70,SDN,SAAB,P,0,0,0,01/01/20150410 12:00:00 PM,0044,44,920255,0044,0000,0134P,,BX,,,C/O 164 ST,WOODYCREST,01/05/0001 12:00:00 PM,408,J7,,BBBBBBB,ALL,ALL,GREY,0,2002,-,0,,,,,,,,,,,,,
7096880239,211A366,VT,PAS,02/26/2015,19,DELV,FRUEH,T,29650,0,0,01/01/20150088 12:00:00 PM,0020,20,359632,T103,P,0225P,,NY,I,W,Riverside Blvd,15ft N/of W 69th St,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,WHITE,,0,,0,37 7,19-No Stand (bus stop),,,,,,,,,,,
8003370711,DUE7221,NY,PAS,03/02/2015,38,4DSD,HONDA,T,21490,53790,19990,01/01/20170221 12:00:00 PM,106,106,361821,T402,C,0220P,,Q,O,104-06,122nd St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,1994,,0,26 4,38-Failure to Display Muni Rec,,,,,,,,,,,
8024534733,38913MG,NY,COM,06/11/2015,11,DELV,FORD,T,9140,39595,59590,01/01/20160930 12:00:00 PM,109,109,356560,T401,G,1226P,,Q,O,133-31,39th Ave,,01/05/0001 12:00:00 PM,408,c5,,YYYYYYY,,,YW,,2007,,0,08 4,11-No Stand (exc hotel load),,,,,,,,,,,
8005950810,GAM3051,NY,PAS,06/28/2014,70,SUBN,TOYOT,T,56015,36990,35780,01/01/20140626 12:00:00 PM,105,105,354051,T402,M,0620A,,Q,F,11023,Monterey St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GR,,2004,,0,I 42,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
